radio;mnc;lon;lat;created
2G;Movistar;-80.207748413086;-0.84388732910156;1439325129
2G;Movistar;-80.421981811523;-1.0402679443359;1442756239
2G;Movistar;-78.982315;-2.396622;1458932705
2G;Movistar;-78.946609;-2.860794;1458932705
2G;Movistar;-78.945693969727;-2.5083160400391;1447792324
2G;Movistar;-78.926811;-2.567368;1458932705
2G;Movistar;-78.854027;-2.733536;1458932706
2G;Movistar;-78.85849;-2.742462;1458932705
2G;Movistar;-78.930587768555;-2.5673675537109;1452035865
2G;Movistar;-78.961487;-2.498703;1458932706
2G;Movistar;-78.986206;-2.396393;1458932705
2G;Movistar;-79.004517;-2.896729;1458932706
2G;Movistar;-80.490646362305;-1.0608673095703;1447696352
2G;Movistar;-78.859961;-2.807105;1458932706
2G;Movistar;-80.452194213867;-1.0540008544922;1430165152
2G;Movistar;-79.01985168457;-2.1114349365234;1446682492
2G;Movistar;-78.881149291992;-2.2528839111328;1448713903
2G;Movistar;-80.489273071289;-1.0540008544922;1447696352
2G;Movistar;-79.036331176758;-2.1279144287109;1458932705
2G;Movistar;-79.02946472168;-2.1210479736328;1446682492
2G;Movistar;-78.850937;-2.758994;1458932706
2G;Movistar;-79.011612;-2.903824;1458932706
2G;Movistar;-79.01246;-2.881851;1458932706
2G;Movistar;-78.992385864258;-2.9010772705078;1458932706
2G;Movistar;-79.029465;-2.890778;1458932706
2G;Movistar;-78.896452;-2.848696;1458932706
2G;Movistar;-79.049672;-2.947769;1458932707
2G;Movistar;-79.001788;-2.902662;1458932706
2G;Movistar;-79.006155;-2.892295;1458932707
2G;Movistar;-78.988118;-2.839413;1458932706
2G;Movistar;-79.013214;-2.901077;1458932706
2G;Movistar;-78.982086;-2.870178;1458932707
2G;Movistar;-78.981303;-2.867409;1458932706
2G;Movistar;-78.986721;-2.889404;1458932706
2G;Movistar;-78.994274;-2.900734;1458932706
2G;Movistar;-79.034957885742;-2.9271697998047;1457464386
2G;Movistar;-79.001999;-2.896614;1458932706
2G;Movistar;-79.024933;-2.903824;1458932706
2G;Movistar;-79.001999;-2.886658;1458932706
2G;Movistar;-79.008865;-2.909317;1458932707
2G;Movistar;-79.022598266602;-2.8928375244141;1456742462
2G;Movistar;-78.9814;-2.895126;1458932707
2G;Movistar;-79.064072;-2.884598;1458932707
2G;Movistar;-79.031754;-2.907028;1458932707
2G;Movistar;-79.029694;-2.908173;1458932707
2G;Movistar;-79.017105;-2.91069;1458932708
2G;Movistar;-79.000076;-2.901077;1458932707
2G;Movistar;-79.047317504883;-2.8969573974609;1458932707
2G;Movistar;-78.988953;-2.896957;1458932707
2G;Movistar;-79.012161;-2.907669;1458932707
2G;Movistar;-78.995956;-2.914536;1458932708
2G;Movistar;-78.989639282227;-2.8337860107422;1455207069
2G;Movistar;-79.83284;-3.758011;1458932708
2G;Movistar;-78.90122;-2.828504;1458932708
2G;Movistar;-79.206963;-3.99559;1458932708
2G;Movistar;-79.915237426758;-3.7799835205078;1455052403
2G;Movistar;-79.19014;-3.375778;1458932708
2G;Movistar;-79.219437;-3.610611;1458932708
2G;Movistar;-79.236831665039;-3.9846038818359;1453468640
2G;Movistar;-79.165420532227;-3.4490203857422;1448804643
2G;Movistar;-78.765418;-2.922925;1458932708
2G;Movistar;-79.294509887695;-4.0024566650391;1453625756
2G;Movistar;-79.999695;-4.019623;1458932708
2G;Movistar;-79.655685424805;-3.8651275634766;1453625756
2G;Movistar;-79.343033;-3.991928;1458932708
2G;Movistar;-79.190998;-3.984947;1458932708
2G;Movistar;-78.771286;-2.960129;1458932708
2G;Movistar;-79.364822;-3.981308;1458932708
2G;Movistar;-79.803805;-3.331751;1458932709
2G;Movistar;-79.957809;-3.265411;1458932709
2G;Movistar;-79.225845336914;-3.9585113525391;1453401748
2G;Movistar;-79.910529;-3.300705;1458932709
2G;Movistar;-79.914551;-3.278046;1458932709
2G;Movistar;-79.955812;-3.26862;1458932709
2G;Movistar;-80.130844116211;-3.3693695068359;1448789451
2G;Movistar;-79.953461;-3.509674;1458932709
2G;Movistar;-79.958771;-3.279831;1458932709
2G;Movistar;-79.961341;-3.272651;1458932709
2G;Movistar;-79.922562;-3.388138;1458932709
2G;Movistar;-79.950942993164;-3.2773590087891;1456674462
2G;Movistar;-79.965363;-3.268433;1458932709
2G;Movistar;-79.809975;-3.340015;1458932709
2G;Movistar;-80.244827270508;-3.4806060791016;1447204388
2G;Movistar;-79.666214;-3.835373;1458932708
2G;Movistar;-79.968795776367;-3.4572601318359;1454318150
2G;Movistar;-79.20639;-3.987808;1458932708
2G;Movistar;-79.466171264648;-4.2496490478516;1450462800
2G;Movistar;-79.705467;-2.827435;1458932709
2G;Movistar;-79.619522;-2.674484;1458932709
2G;Movistar;-79.392547;-2.400964;1458932709
2G;Movistar;-79.279403686523;-3.7950897216797;1438457115
2G;Movistar;-79.710421;-2.811617;1458932710
2G;Movistar;-79.201126098633;-3.5918426513672;1434789693
2G;Movistar;-79.522476;-2.537352;1458932709
2G;Movistar;-79.17366027832;-3.9859771728516;1438457053
2G;Movistar;-79.268417358398;-3.7909698486328;1438457115
2G;Movistar;-79.474716;-2.67128;1458932709
2G;Movistar;-79.284896850586;-3.7978363037109;1438457115
2G;Movistar;-79.172286987305;-3.4764862060547;1434999495
2G;Movistar;-79.71061706543;-2.8997039794922;1441754020
2G;Movistar;-79.70100402832;-2.7925872802734;1439852405
2G;Movistar;-79.069290161133;-2.4506378173828;1430771670
2G;Movistar;-79.603500366211;-2.6030731201172;1439495901
2G;Movistar;-78.940200805664;-2.5577545166016;1437117204
2G;Movistar;-79.172286987305;-3.9846038818359;1438457053
2G;Movistar;-78.805618286133;-3.0178070068359;1438441758
2G;Movistar;-79.210739135742;-3.9749908447266;1438457044
2G;Movistar;-79.777908325195;-3.1194305419922;1439938458
2G;Movistar;-79.20524597168;-3.6083221435547;1438457053
2G;Movistar;-78.929214477539;-2.5151824951172;1436868618
2G;Movistar;-79.328842163086;-3.9928436279297;1438859158
2G;Movistar;-79.926223754883;-4.3402862548828;1436477038
2G;Movistar;-80.10612487793;-3.3295440673828;1436130482
2G;Movistar;-79.260177612305;-4.2180633544922;1434132786
2G;Movistar;-79.890518188477;-3.3075714111328;1438981028
2G;Movistar;-79.94270324707;-3.2704925537109;1439987239
2G;Movistar;-79.324722290039;-3.9969635009766;1438859158
2G;Movistar;-80.081405639648;-3.6316680908203;1433109975
2G;Movistar;-79.85481262207;-3.3185577392578;1441447014
2G;Movistar;-80.134963989258;-3.7415313720703;1433063136
2G;Movistar;-79.961929321289;-3.2581329345703;1440056018
2G;Movistar;-80.048446655273;-3.7882232666016;1431971661
2G;Movistar;-79.939956665039;-3.2677459716797;1440026727
2G;Movistar;-79.948196411133;-3.2526397705078;1437155074
2G;Movistar;-78.996505737305;-2.8942108154297;1424475023
2G;Movistar;-78.785018920898;-2.8763580322266;1438465466
2G;Movistar;-78.955307006836;-2.8227996826172;1435164658
2G;Movistar;-78.925094604492;-2.7774810791016;1438190231
2G;Movistar;-78.98551940918;-2.9051971435547;1438984441
2G;Movistar;-79.977035522461;-3.2526397705078;1440056018
2G;Movistar;-78.786392211914;-2.8530120849609;1438465466
2G;Movistar;-78.780899047852;-2.8887176513672;1439432225
2G;Movistar;-78.988265991211;-2.8969573974609;1420797812
2G;Movistar;-79.011611938477;-2.9230499267578;1435737576
2G;Movistar;-78.973159790039;-2.8722381591797;1431845763
2G;Movistar;-78.949813842773;-2.8035736083984;1436709026
2G;Movistar;-78.971786499023;-2.8667449951172;1439325330
2G;Movistar;-80.44807434082;-1.0485076904297;1439478320
2G;Movistar;-78.785938;-1.73195;1458932705
2G;Movistar;-78.772659301758;-2.2309112548828;1440095176
2G;Movistar;-78.867416381836;-2.7252960205078;1451991795
2G;Movistar;-80.45768737793;-1.0512542724609;1447696352
2G;Movistar;-78.848648;-2.770157;1458932705
2G;Movistar;-78.875999;-2.81662;1458932705
2G;Movistar;-78.84819;-2.737312;1458932706
2G;Movistar;-78.929214;-2.313309;1458932705
2G;Movistar;-78.85231;-2.754822;1458932705
2G;Movistar;-80.454940795898;-1.0526275634766;1425323186
2G;Movistar;-78.984146118164;-2.3902130126953;1443864121
2G;Movistar;-78.95874;-2.355881;1458932705
2G;Movistar;-79.010238647461;-2.4684906005859;1450268925
2G;Movistar;-78.969039916992;-1.9699859619141;1441040563
2G;Movistar;-80.45768737793;-1.0512542724609;1440161071
2G;Movistar;-79.527969;-2.431183;1458932705
2G;Movistar;-80.446701049805;-1.0306549072266;1430660418
2G;Movistar;-80.449447631836;-1.0526275634766;1448706615
2G;Movistar;-80.486526489258;-1.0526275634766;1447696352
2G;Movistar;-80.467300415039;-0.96748352050781;1439325132
2G;Movistar;-78.850937;-2.75322;1458932705
2G;Movistar;-78.790516;-1.710435;1458932705
2G;Movistar;-78.987808;-2.823715;1458932706
2G;Movistar;-79.03038;-2.891121;1458932707
2G;Movistar;-79.001546;-2.900172;1458932706
2G;Movistar;-79.015732;-2.906113;1458932706
2G;Movistar;-79.046631;-2.899704;1458932706
2G;Movistar;-78.99927;-2.89544;1458932706
2G;Movistar;-78.975514;-2.898331;1458932706
2G;Movistar;-78.975563;-2.901421;1458932706
2G;Movistar;-78.993988;-2.892838;1458932707
2G;Movistar;-78.944233;-2.878154;1458932706
2G;Movistar;-78.984146;-2.904854;1458932706
2G;Movistar;-78.995682;-2.906296;1458932706
2G;Movistar;-79.025688;-2.908859;1458932706
2G;Movistar;-78.971237;-2.868118;1458932706
2G;Movistar;-78.974304;-2.898102;1458932707
2G;Movistar;-79.032898;-2.924767;1458932706
2G;Movistar;-79.004745483398;-2.9093170166016;1442374606
2G;Movistar;-79.042099;-2.893524;1458932706
2G;Movistar;-79.132118;-2.831726;1458932706
2G;Movistar;-79.020367;-2.912579;1458932706
2G;Movistar;-79.007702;-2.889335;1458932706
2G;Movistar;-79.010239;-2.91069;1458932707
2G;Movistar;-78.982773;-2.891464;1458932706
2G;Movistar;-79.016247;-2.895584;1458932706
2G;Movistar;-79.020538;-2.90863;1458932707
2G;Movistar;-78.986487;-2.902607;1458932707
2G;Movistar;-78.991699;-2.854385;1458932707
2G;Movistar;-79.007492;-2.891922;1458932707
2G;Movistar;-79.004745483398;-2.9079437255859;1448918773
2G;Movistar;-78.959426879883;-2.9436492919922;1455207069
2G;Movistar;-79.043198;-2.928543;1458932708
2G;Movistar;-79.012985;-2.890778;1458932708
2G;Movistar;-79.076156616211;-2.9285430908203;1457751083
2G;Movistar;-79.048004;-2.936096;1458932707
2G;Movistar;-79.015388;-2.903481;1458932707
2G;Movistar;-78.900833;-2.84935;1458932707
2G;Movistar;-79.022887;-2.911702;1458932707
2G;Movistar;-78.97934;-2.901993;1458932707
2G;Movistar;-78.9814;-2.869949;1458932708
2G;Movistar;-79.018646;-2.888383;1458932707
2G;Movistar;-79.006119;-2.909709;1458932708
2G;Movistar;-79.028091430664;-2.9093170166016;1457675135
2G;Movistar;-78.995052;-2.900108;1458932707
2G;Movistar;-79.006393;-2.896408;1458932707
2G;Movistar;-79.023971;-2.880478;1458932707
2G;Movistar;-78.58039855957;-3.3995819091797;1442956876
2G;Movistar;-78.775406;-2.89476;1458932708
2G;Movistar;-79.281235;-3.281433;1458932708
2G;Movistar;-79.290390014648;-3.9969635009766;1449861793
2G;Movistar;-79.288812;-3.280632;1458932708
2G;Movistar;-78.812942;-3.036575;1458932708
2G;Movistar;-78.776436;-2.866058;1458932708
2G;Movistar;-79.114609;-3.12767;1458932708
2G;Movistar;-79.249878;-3.98735;1458932708
2G;Movistar;-79.132919;-3.322678;1458932708
2G;Movistar;-79.395218;-3.958969;1458932708
2G;Movistar;-78.789138793945;-3.8953399658203;1453701637
2G;Movistar;-79.185677;-3.558884;1458932708
2G;Movistar;-79.201993;-4.005998;1458932708
2G;Movistar;-79.288954;-3.28666;1458932708
2G;Movistar;-79.201813;-4.00383;1458932709
2G;Movistar;-79.814179;-3.341015;1458932709
2G;Movistar;-79.952179;-3.270493;1458932709
2G;Movistar;-79.93927;-3.25676;1458932709
2G;Movistar;-79.377594;-3.979454;1458932708
2G;Movistar;-79.804688;-3.299332;1458932709
2G;Movistar;-79.919815;-3.285141;1458932709
2G;Movistar;-80.222855;-3.480606;1458932709
2G;Movistar;-79.636459350586;-3.6357879638672;1446471846
2G;Movistar;-79.977349;-3.452356;1458932709
2G;Movistar;-79.91993;-3.296814;1458932709
2G;Movistar;-79.90278;-3.376726;1458932709
2G;Movistar;-79.962204;-3.263901;1458932709
2G;Movistar;-79.927744;-3.27664;1458932709
2G;Movistar;-79.915237426758;-3.7799835205078;1455052403
2G;Movistar;-79.961014;-3.256531;1458932709
2G;Movistar;-79.970561;-3.259899;1458932709
2G;Movistar;-79.444198608398;-3.9530181884766;1453625756
2G;Movistar;-79.960556;-3.251953;1458932709
2G;Movistar;-79.83284;-3.760071;1458932708
2G;Movistar;-79.645106;-2.611415;1458932709
2G;Movistar;-79.620838;-2.496643;1458932709
2G;Movistar;-79.341888;-2.471924;1458932709
2G;Movistar;-79.243698120117;-3.9626312255859;1434789581
2G;Movistar;-79.165420532227;-3.9914703369141;1438457113
2G;Movistar;-79.283798;-2.49733;1458932709
2G;Movistar;-79.466171264648;-2.6277923583984;1452719409
2G;Movistar;-79.011611938477;-2.9216766357422;1435737590
2G;Movistar;-78.966293334961;-2.8667449951172;1439932823
2G;Movistar;-79.045944213867;-2.9450225830078;1433075838
2G;Movistar;-79.640579;-2.630539;1458932709
2G;Movistar;-79.269790649414;-3.8967132568359;1438607848
2G;Movistar;-78.848190307617;-2.2006988525391;1428258689
2G;Movistar;-78.91960144043;-2.5852203369141;1432939558
2G;Movistar;-79.179153442383;-3.9859771728516;1438457109
2G;Movistar;-78.940200805664;-2.5577545166016;1438141873
2G;Movistar;-78.900375366211;-2.7486419677734;1432205827
2G;Movistar;-79.184646606445;-3.9914703369141;1438457059
2G;Movistar;-79.113235473633;-3.4050750732422;1438636698
2G;Movistar;-79.21760559082;-3.9722442626953;1438457053
2G;Movistar;-78.635330200195;-1.9576263427734;1427792586
2G;Movistar;-78.971786499023;-2.3847198486328;1436847150
2G;Movistar;-78.978652954102;-2.3970794677734;1436847150
2G;Movistar;-79.901504516602;-3.3734893798828;1441447014
2G;Movistar;-79.132461547852;-4.5380401611328;1437138642
2G;Movistar;-80.139083862305;-3.3858489990234;1438981150
2G;Movistar;-80.22834777832;-3.4806060791016;1439385242
2G;Movistar;-79.260177612305;-4.2180633544922;1434132786
2G;Movistar;-80.04020690918;-3.5712432861328;1438981028
2G;Movistar;-79.948196411133;-3.5382843017578;1438981150
2G;Movistar;-79.966049194336;-3.4407806396484;1440168029
2G;Movistar;-79.913864135742;-3.7868499755859;1425926257
2G;Movistar;-79.537582397461;-4.2894744873047;1435695159
2G;Movistar;-80.235214233398;-3.4806060791016;1439410024
2G;Movistar;-79.891891479492;-3.3075714111328;1439410024
2G;Movistar;-79.343948364258;-3.9942169189453;1438859158
2G;Movistar;-79.890518188477;-3.3075714111328;1438981028
2G;Movistar;-79.53483581543;-4.2853546142578;1435695159
2G;Movistar;-79.516983032227;-3.9914703369141;1431457651
2G;Movistar;-79.883651733398;-3.3213043212891;1441447014
2G;Movistar;-78.992385864258;-4.0422821044922;1437681789
2G;Movistar;-80.044326782227;-3.8651275634766;1431973720
2G;Movistar;-78.960800170898;-2.4863433837891;1434789581
2G;Movistar;-78.723220825195;-2.7431488037109;1429816363
2G;Movistar;-79.001998901367;-2.8969573974609;1429729730
2G;Movistar;-78.881149291992;-2.8406524658203;1439432225
2G;Movistar;-78.91960144043;-2.8186798095703;1440765696
2G;Movistar;-78.525466918945;-2.6154327392578;1438012934
2G;Movistar;-78.995132446289;-2.8859710693359;1439325330
2G;Movistar;-79.001998901367;-2.8969573974609;1429729730
2G;Movistar;-78.636703491211;-2.5989532470703;1438012934
2G;Movistar;-78.967666625977;-2.8873443603516;1435671825
2G;Movistar;-78.782272338867;-2.8667449951172;1438465466
2G;Movistar;-78.988265991211;-2.9024505615234;1429615543
2G;Movistar;-79.172286987305;-2.7898406982422;1436746524
2G;Movistar;-78.989639282227;-2.8942108154297;1440057388
2G;Movistar;-78.80012512207;-2.9752349853516;1438970936
2G;Movistar;-78.920974731445;-2.7678680419922;1438190231
2G;Movistar;-78.964920043945;-2.9299163818359;1434363239
2G;Movistar;-78.984146118164;-2.9093170166016;1432229058
2G;Movistar;-78.995132446289;-2.8818511962891;1440057381
2G;Movistar;-78.969039916992;-2.8914642333984;1434579842
2G;Movistar;-78.986892700195;-2.9093170166016;1438984861
2G;Movistar;-78.996505737305;-2.8859710693359;1435237166
2G;Movistar;-78.993759155273;-2.9024505615234;1429729730
2G;Movistar;-79.011611938477;-2.9216766357422;1435737590
2G;Movistar;-79.184646606445;-2.7857208251953;1436746524
2G;Movistar;-79.026718139648;-2.8928375244141;1436522858
2G;Movistar;-78.996505737305;-2.9106903076172;1434363256
2G;Movistar;-79.017105102539;-2.8969573974609;1438158313
2G;Movistar;-78.988265991211;-2.8969573974609;1420797812
2G;Movistar;-78.974533081055;-2.9010772705078;1438984441
2G;Movistar;-79.00749206543;-2.8955841064453;1433966457
2G;Movistar;-79.008865356445;-2.9010772705078;1434363256
2G;Movistar;-78.945693969727;-2.8379058837891;1440765696
2G;Movistar;-79.010238647461;-2.9230499267578;1435737615
2G;Movistar;-79.015731811523;-2.9189300537109;1437689526
2G;Movistar;-79.026718139648;-2.8914642333984;1434363317
2G;Movistar;-78.999252319336;-2.8997039794922;1436996977
2G;Claro;-77.354049682617;0.17234802246094;1444305881
2G;Claro;-79.292793;-2.294426;1458932714
2G;Claro;-79.377365;-2.343521;1458932715
2G;Claro;-79.381828;-2.466023;1458932714
2G;Claro;-79.317365;-2.467804;1458932714
2G;Claro;-79.141159;-2.22908;1458932715
2G;Claro;-79.302898;-2.461158;1458932714
2G;Claro;-79.338174;-2.330579;1458932715
2G;Claro;-79.625644;-2.680785;1458932714
2G;Claro;-79.624557;-2.677231;1458932714
2G;Claro;-79.394989;-2.334137;1458932715
2G;Claro;-79.430924;-2.620621;1458932714
2G;Claro;-79.61586;-2.651596;1458932714
2G;Claro;-79.334997;-2.431615;1458932714
2G;Claro;-79.660492;-2.672012;1458932714
2G;Claro;-79.458069;-2.471925;1458932715
2G;Claro;-79.425659;-2.478496;1458932714
2G;Claro;-79.147568;-2.217636;1458932715
2G;Movistar;-80.099258422852;-0.69557189941406;1444320512
2G;Movistar;-80.01823425293;-0.47447204589844;1445624304
2G;Movistar;-79.588394165039;-0.27809143066406;1445624318
2G;Movistar;-80.441207885742;-1.0457611083984;1434889883
2G;Movistar;-80.478286743164;-1.0279083251953;1447696334
2G;Movistar;-78.845443725586;-2.7472686767578;1457292401
2G;Movistar;-78.861923217773;-2.7280426025391;1448713910
2G;Movistar;-78.900833;-2.677231;1458932705
2G;Movistar;-78.877373;-2.566681;1458932705
2G;Movistar;-78.851623;-2.754822;1458932705
2G;Movistar;-79.059677124023;-2.4465179443359;1450268927
2G;Movistar;-78.959426879883;-2.4863433837891;1458932705
2G;Movistar;-78.750686645508;-2.2844696044922;1440478406
2G;Movistar;-80.489273071289;-1.0608673095703;1439325134
2G;Movistar;-80.478286743164;-1.0279083251953;1447696336
2G;Movistar;-79.004745483398;-2.4286651611328;1448713903
2G;Movistar;-78.845444;-2.742462;1458932705
2G;Movistar;-78.943634;-2.515182;1458932705
2G;Movistar;-78.846817016602;-2.7788543701172;1455824377
2G;Movistar;-78.977451;-2.900734;1458932706
2G;Movistar;-79.038162;-2.924538;1458932706
2G;Movistar;-78.997192;-2.882538;1458932706
2G;Movistar;-79.012397;-2.911671;1458932706
2G;Movistar;-79.02946472168;-2.9079437255859;1457751061
2G;Movistar;-78.977623;-2.901764;1458932707
2G;Movistar;-78.996763;-2.899618;1458932706
2G;Movistar;-79.018478;-2.893112;1458932706
2G;Movistar;-78.982946;-2.900362;1458932706
2G;Movistar;-79.00128;-2.908075;1458932707
2G;Movistar;-78.959702;-2.884323;1458932707
2G;Movistar;-79.009209;-2.89238;1458932707
2G;Movistar;-78.986697;-2.912652;1458932707
2G;Movistar;-79.014358520508;-2.8214263916016;1450287072
2G;Movistar;-79.05143737793;-2.8955841064453;1446718816
2G;Movistar;-79.007991;-2.90682;1458932708
2G;Movistar;-78.981694;-2.898282;1458932707
2G;Movistar;-78.766891;-2.913162;1458932708
2G;Movistar;-79.017276;-2.895423;1458932707
2G;Movistar;-79.036859;-2.891676;1458932707
2G;Movistar;-79.016418;-2.913437;1458932707
2G;Movistar;-79.050064086914;-2.9203033447266;1457751028
2G;Movistar;-79.009552;-2.902222;1458932707
2G;Movistar;-78.986892700195;-2.9051971435547;1449969139
2G;Movistar;-78.998909;-2.897472;1458932707
2G;Movistar;-78.994675;-2.904739;1458932708
2G;Movistar;-78.997192;-2.882538;1458932707
2G;Movistar;-78.97934;-2.903824;1458932707
2G;Movistar;-79.021591;-2.917557;1458932707
2G;Movistar;-79.19426;-3.374863;1458932708
2G;Movistar;-78.760299682617;-2.7802276611328;1456164963
2G;Movistar;-79.1819;-3.98378;1458932708
2G;Movistar;-79.813613891602;-4.2798614501953;1448015558
2G;Movistar;-78.787766;-2.865715;1458932708
2G;Movistar;-79.288294;-3.280792;1458932708
2G;Movistar;-79.644699;-3.87886;1458932708
2G;Movistar;-78.772554;-2.896429;1458932708
2G;Movistar;-78.777008;-2.895355;1458932708
2G;Movistar;-78.789138793945;-2.8749847412109;1453416036
2G;Movistar;-79.198379516602;-3.5932159423828;1458932708
2G;Movistar;-79.171371;-3.470078;1458932708
2G;Movistar;-78.657302856445;-2.7719879150391;1440980135
2G;Movistar;-78.803787;-3.017349;1458932708
2G;Movistar;-79.132461;-3.419724;1458932708
2G;Movistar;-79.937210083008;-4.3663787841797;1458932708
2G;Movistar;-79.175034;-3.530045;1458932708
2G;Movistar;-79.221039;-3.953018;1458932708
2G;Movistar;-78.779526;-2.890778;1458932708
2G;Movistar;-79.245071411133;-3.9337921142578;1458932708
2G;Movistar;-79.204559;-3.983231;1458932708
2G;Movistar;-79.486084;-2.706757;1458932709
2G;Movistar;-79.885941;-3.327713;1458932709
2G;Movistar;-79.941763;-3.411209;1458932709
2G;Movistar;-79.835586547852;-4.3897247314453;1446152040
2G;Movistar;-79.94545;-3.435745;1458932709
2G;Movistar;-79.197006;-4.05962;1458932708
2G;Movistar;-79.951355;-3.264999;1458932709
2G;Movistar;-80.222855;-3.480606;1458932709
2G;Movistar;-79.987632;-3.447059;1458932709
2G;Movistar;-79.966507;-3.259506;1458932709
2G;Movistar;-79.804073;-3.329472;1458932709
2G;Movistar;-78.949813842773;-4.0642547607422;1457783690
2G;Movistar;-79.470291137695;-3.9667510986328;1453625756
2G;Movistar;-79.250564575195;-4.0161895751953;1453224775
2G;Movistar;-79.938034;-3.271591;1458932709
2G;Movistar;-79.885908;-3.318263;1458932709
2G;Movistar;-79.964676;-3.262939;1458932709
2G;Movistar;-79.862747;-3.334529;1458932709
2G;Movistar;-79.898071;-3.293152;1458932709
2G;Movistar;-79.619979858398;-2.6744842529297;1458932709
2G;Movistar;-79.944077;-3.274956;1458932709
2G;Movistar;-79.953232;-3.282852;1458932709
2G;Movistar;-79.02946472168;-2.9106903076172;1437689526
2G;Movistar;-79.619979858398;-2.6744842529297;1458932709
2G;Movistar;-80.224227905273;-3.4847259521484;1443480452
2G;Movistar;-79.587158;-2.516281;1458932709
2G;Movistar;-79.050064086914;-2.9587554931641;1434999494
2G;Movistar;-79.96467590332;-3.2718658447266;1458932709
2G;Movistar;-79.154434204102;-3.4545135498047;1438636698
2G;Movistar;-79.594437;-2.417679;1458932709
2G;Movistar;-79.179153442383;-3.3762359619141;1434999471
2G;Movistar;-79.968795776367;-3.2691192626953;1455458374
2G;Movistar;-78.989639282227;-2.8557586669922;1434363250
2G;Movistar;-79.496567;-2.648575;1458932709
2G;Movistar;-79.008865356445;-2.4739837646484;1434999508
2G;Movistar;-79.20524597168;-3.6096954345703;1438457053
2G;Movistar;-78.856430053711;-2.7486419677734;1436383115
2G;Movistar;-79.23957824707;-3.9708709716797;1438607848
2G;Movistar;-79.065170288086;-2.1759796142578;1430323647
2G;Movistar;-78.640823364258;-1.8724822998047;1431222640
2G;Movistar;-79.203872680664;-4.0052032470703;1438272311
2G;Movistar;-79.570541381836;-2.6236724853516;1438981144
2G;Movistar;-78.896255493164;-2.7568817138672;1427414357
2G;Movistar;-78.87565612793;-2.7211761474609;1428346574
2G;Movistar;-78.940200805664;-2.5605010986328;1438141873
2G;Movistar;-78.942947387695;-2.5028228759766;1434789581
2G;Movistar;-79.096755981445;-3.3776092529297;1436824297
2G;Movistar;-78.980026245117;-2.3929595947266;1436847624
2G;Movistar;-79.618606567383;-2.5412750244141;1438981036
2G;Movistar;-78.706741333008;-1.4975738525391;1427045357
2G;Movistar;-79.045944213867;-3.0260467529297;1434999494
2G;Movistar;-79.229965209961;-3.9777374267578;1438424896
2G;Movistar;-79.20524597168;-3.9969635009766;1438272311
2G;Movistar;-78.927841186523;-2.5646209716797;1434999509
2G;Movistar;-79.707870483398;-2.8145599365234;1439852405
2G;Movistar;-80.001754760742;-3.2718658447266;1440874541
2G;Movistar;-79.646072387695;-3.9461517333984;1438457053
2G;Movistar;-78.811111450195;-2.7321624755859;1428510567
2G;Movistar;-78.845443725586;-2.7170562744141;1436886510
2G;Movistar;-80.243453979492;-3.4806060791016;1439410024
2G;Movistar;-79.570541381836;-4.0175628662109;1436477042
2G;Movistar;-79.982528686523;-3.2526397705078;1439824823
2G;Movistar;-78.99787902832;-2.4396514892578;1436847624
2G;Movistar;-79.941329956055;-3.2732391357422;1439153821
2G;Movistar;-79.900131225586;-3.2993316650391;1438981028
2G;Movistar;-80.217361450195;-4.4075775146484;1436477038
2G;Movistar;-78.877029418945;-2.8214263916016;1429816363
2G;Movistar;-79.485397338867;-4.1425323486328;1436477042
2G;Movistar;-80.177536010742;-3.5327911376953;1439410024
2G;Movistar;-79.927597045898;-4.3416595458984;1436864476
2G;Movistar;-79.054183959961;-3.9612579345703;1438457113
2G;Movistar;-79.003372192383;-2.8818511962891;1433198954
2G;Movistar;-78.964920043945;-2.8983306884766;1439859789
2G;Movistar;-78.962173461914;-2.8214263916016;1435164658
2G;Movistar;-78.996505737305;-2.8942108154297;1440057388
2G;Movistar;-78.996505737305;-2.8832244873047;1439325330
2G;Movistar;-78.988265991211;-2.8969573974609;1420797812
2G;Movistar;-80.239334106445;-3.4806060791016;1439410024
2G;Movistar;-78.640823364258;-2.7184295654297;1438012934
2G;Movistar;-78.996505737305;-2.8942108154297;1424475023
2G;Movistar;-79.012985229492;-2.9216766357422;1438945986
2G;Movistar;-78.988265991211;-2.8969573974609;1420797812
2G;Movistar;-79.012985229492;-2.8955841064453;1431893645
2G;Movistar;-79.011611938477;-2.9216766357422;1436014460
2G;Movistar;-79.001998901367;-2.9106903076172;1439069233
2G;Movistar;-79.02946472168;-2.8955841064453;1436522858
2G;Movistar;-79.000625610352;-2.9106903076172;1435737576
2G;Claro;-79.374435;-2.443636;1458932714
2G;Claro;-79.581936;-2.511688;1458932714
2G;Claro;-77.722091674805;0.74638366699219;1446623131
2G;Claro;-79.661346;-2.71343;1458932715
2G;Claro;-79.304888;-2.281642;1458932715
2G;Claro;-79.59526;-2.647568;1458932714
2G;Claro;-79.460678;-2.354507;1458932714
2G;Claro;-77.727584838867;0.80406188964844;1446555810
2G;Claro;-79.564529;-2.547155;1458932714
2G;Movistar;-79.922791;-3.277359;1458932709
2G;Movistar;-79.704609;-2.790699;1458932709
2G;Movistar;-79.452782;-2.694397;1458932709
2G;Movistar;-79.962273;-3.264313;1458932709
2G;Movistar;-79.803953;-3.334374;1458932709
